API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
INTL.2-3-WSM-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-WSM-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-WSM-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-STP-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-STP-QBTU.A,        Renewables (quad Btu),2.3885E-05,2.3885E-05,2.72971E-05,2.04728E-05,2.72971E-05,2.72971E-05,2.3885E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.3885E-05,3.07093E-05,3.41214E-05,1.36486E-05,2.04728E-05,2.3885E-05,2.04728E-05,1.36486E-05,2.72971E-05,3.41214E-05,2.72971E-05,2.3885E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.72971E-05,2.3885E-05,2.04728E-05,1.70607E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,NA
INTL.33-12-STP-QBTU.A,            Hydroelectricity (quad Btu),2.3885E-05,2.3885E-05,2.72971E-05,2.04728E-05,2.72971E-05,2.72971E-05,2.3885E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.3885E-05,3.07093E-05,3.41214E-05,1.36486E-05,2.04728E-05,2.3885E-05,2.04728E-05,1.36486E-05,2.72971E-05,3.41214E-05,2.72971E-05,2.3885E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.72971E-05,2.3885E-05,2.04728E-05,1.70607E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,NA
INTL.34-12-STP-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.35-12-STP-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-STP-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.117-12-STP-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-STP-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.37-12-STP-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-STP-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-STP-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-STP-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-STP-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SAU-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-SAU-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-05,1.70607E-05,1.70607E-05,8.87157E-05,0.00014331,0.000156959,0.000156959,0.000238167,0.000238167,0.001112699,0.002676825,0.004140975,0.004379355,NA
INTL.33-12-SAU-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-SAU-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-05,1.70607E-05,1.70607E-05,8.87157E-05,0.00014331,0.000156959,0.000156959,0.000238167,0.000238167,0.001112699,0.002676825,0.004140975,0.004379355,NA
INTL.35-12-SAU-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-SAU-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-05,1.70607E-05,1.70607E-05,8.87157E-05,0.00014331,0.000156959,0.000156959,0.000221789,0.000221789,0.001092227,0.002656352,0.002746092,0.002984471,NA
INTL.117-12-SAU-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-SAU-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-05,1.70607E-05,1.70607E-05,8.87157E-05,0.00014331,0.000156959,0.000156959,0.000221789,0.000221789,0.001092227,0.002656352,0.002746092,0.002984471,NA
INTL.37-12-SAU-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63783E-05,1.63783E-05,2.04728E-05,2.04728E-05,0.001394883,0.001394883,NA
INTL.38-12-SAU-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-SAU-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003412,0.00001706,0.001419392,0.001480808,0.00158658,0.001572932,0.001170316,0.000010236,0.001197612,0.001149844,0.001583168,0.001050896,0.001142121,NA
INTL.2-4-SAU-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010236,0.000252488,0.001602616,0.001644584,0.001758204,0.00174592,0.003624226,0.000128974,0.00131362,0.000112596,0.002838784,0.001201024,0.001305281,NA
INTL.2-23-SAU-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000006824,-0.000235428,-0.000183224,-0.000163776,-0.000171624,-0.000172988,-0.00245391,-0.000118738,-0.000116008,0.001037248,-0.001255616,-0.000150128,-0.00016316,NA
,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SEN-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-SEN-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0.000150134,0.000150134,0.000150134,0.000153546,0.000153546,0.000156959,0.000160371,0.000163783,0.000167195,0.000170607,0.000180844,0.000211553,0.000893981,0.001334147,0.001139655,0.001085061,0.000975873,0.000754083,0.00092469,0.000989521,0.00111577,0.001139655,0.00114648,0.001255668,0.001320499,0.001388742,0.00145016,0.001789327,0.002379628,0.00266147,0.003494033,0.004609803,0.006814047,NA
INTL.33-12-SEN-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655131,0.001139655,0.000989521,0.000900805,0.000791617,0.000610773,0.000774556,0.000808678,0.000853035,0.000866684,0.000979285,0.001040703,0.001074825,0.001126007,0.001214722,0.001216087,0.001216087,0.001057764,0.001057764,0.001057764,0.001057764,NA
INTL.34-12-SEN-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0.000150134,0.000150134,0.000150134,0.000153546,0.000153546,0.000156959,0.000160371,0.000163783,0.000167195,0.000170607,0.000180844,0.000211553,0.00023885,0.000194492,0.000150134,0.000184256,0.000184256,0.00014331,0.000150134,0.000180844,0.000262735,0.000272971,0.000167195,0.000214965,0.000245674,0.000262735,0.000235438,0.00057324,0.00116354,0.001603707,0.002436269,0.003552039,0.005756283,NA
INTL.35-12-SEN-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-SEN-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.02364E-05,1.02364E-05,1.36486E-05,1.02364E-05,1.02364E-05,1.02364E-05,1.02364E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.36486E-05,2.04728E-05,0.000310505,0.00085986,0.001122595,0.001313675,0.001839144,0.002873023,NA
INTL.117-12-SEN-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-SEN-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.02364E-05,1.02364E-05,1.36486E-05,1.02364E-05,1.02364E-05,1.02364E-05,1.02364E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.36486E-05,2.04728E-05,0.000310505,0.00085986,0.001122595,0.001313675,0.001839144,0.002873023,NA
INTL.37-12-SEN-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84793E-05,0.000740435,0.001364857,0.002507924,NA
INTL.38-12-SEN-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0.000150134,0.000150134,0.000150134,0.000153546,0.000153546,0.000156959,0.000160371,0.000163783,0.000167195,0.000170607,0.000174019,0.000204728,0.000232026,0.000187668,0.00014331,0.000174019,0.000174019,0.000129661,0.000139898,0.000170607,0.000252498,0.000262735,0.000153546,0.000201316,0.000232026,0.000249086,0.000214965,0.000262735,0.000303681,0.000402633,0.00038216,0.000348038,0.000375336,NA
INTL.2-3-SEN-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000815468,0.000863236,0.000876884,0.00098948,0.001050896,0.001085016,0.001136196,0.00122832,0.001136537,0.001097982,0.001101394,0.001212966,0.00107478,0.001113762,NA
INTL.2-4-SEN-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-SEN-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000815468,0.000863236,0.000876884,0.00098948,0.001050896,0.001085016,0.001136196,0.00122832,0.001136537,0.001097982,0.001101394,0.001212966,0.00107478,0.001113762,NA
,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SRB-QBTU.A,        Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.29-12-SRB-QBTU.A,        Renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.035315666,0.032367576,0.032633723,0.035967385,0.040573776,0.029573032,0.031722681,0.034909621,0.037652983,0.034527461,0.037086567,0.031717221,0.037223394,0.03587321,0.034882665,0.043014481,0.035302069,0.048694843
INTL.33-12-SRB-QBTU.A,            Hydroelectricity (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.035315666,0.032289096,0.032633723,0.035967385,0.040573776,0.029573032,0.031685147,0.034814081,0.037543794,0.034394388,0.036823833,0.031231332,0.036301775,0.032268623,0.0308287,0.038502606,0.031176738,0.044084855
INTL.34-12-SRB-QBTU.A,            Non-hydroelectric renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,7.84793E-05,0,0,0,0,3.75336E-05,9.554E-05,0.000109189,0.000133074,0.000262735,0.000485889,0.000921619,0.003604586,0.004053965,0.004511875,0.004125331,0.004609988
INTL.35-12-SRB-QBTU.A,                Geothermal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.36-12-SRB-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,1.36486E-05,1.70607E-05,2.04728E-05,3.75336E-05,4.09457E-05,4.46991E-05,4.43578E-05,4.60639E-05,4.53815E-05,4.60639E-05,4.99811E-05,0.000171986
INTL.117-12-SRB-QBTU.A,                    Tide and wave (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.116-12-SRB-QBTU.A,                    Solar (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,1.36486E-05,1.70607E-05,2.04728E-05,3.75336E-05,4.09457E-05,4.46991E-05,4.43578E-05,4.60639E-05,4.53815E-05,4.60639E-05,4.99811E-05,0.000171986
INTL.37-12-SRB-QBTU.A,                Wind (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,8.87157E-05,0.000165489,0.000513186,0.003064786,0.003328885,0.003700468,0.003239375,0.003647454
INTL.38-12-SRB-QBTU.A,                Biomass and waste (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,7.84793E-05,0,0,0,0,2.3885E-05,7.50671E-05,8.53035E-05,9.21278E-05,0.000133074,0.000275701,0.000364076,0.000493737,0.000679699,0.000765343,0.000835975,0.000790549
INTL.2-3-SRB-QBTU.A,    Imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.029230604,0.031069672,0.0302815,0.017687808,0.01917544,0.022863812,0.019724772,0.013910724,0.023911296,0.021505836,0.017292016,0.022345188,0.0218368,0.018482804,0.01729884,0.023829408,0.028101232,NA
INTL.2-4-SRB-QBTU.A,    Exports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.031994324,0.031363104,0.030032424,0.022549908,0.020188804,0.023812348,0.018397504,0.022566968,0.01857834,0.024638052,0.02384988,0.019530629,0.021439302,0.018223492,0.019362076,0.021608196,0.019151556,NA
INTL.2-23-SRB-QBTU.A,    Net imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.00276372,-0.000293432,0.000249076,-0.0048621,-0.001013364,-0.000948536,0.001327268,-0.008656244,0.005332956,-0.003132216,-0.006557864,0.002814559,0.000397498,0.000259312,-0.002063236,0.002221212,0.008949676,NA
,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SYC-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-SYC-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3885E-05,2.72971E-05,3.07093E-05,3.07093E-05,3.41214E-05,4.09457E-05,0.000160371,0.000221789,0.000266147,0.000290921,NA
INTL.33-12-SYC-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-SYC-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3885E-05,2.72971E-05,3.07093E-05,3.07093E-05,3.41214E-05,4.09457E-05,0.000160371,0.000221789,0.000266147,0.000290921,NA
INTL.35-12-SYC-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-SYC-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,6.82428E-06,6.82428E-06,1.02364E-05,1.70607E-05,0.00014331,0.000201316,0.000245674,0.000270448,NA
INTL.117-12-SYC-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-SYC-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,6.82428E-06,6.82428E-06,1.02364E-05,1.70607E-05,0.00014331,0.000201316,0.000245674,0.000270448,NA
INTL.37-12-SYC-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3885E-05,2.3885E-05,2.3885E-05,2.3885E-05,2.3885E-05,2.3885E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.04728E-05,NA
INTL.38-12-SYC-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-SYC-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-SYC-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-SYC-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SLE-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-SLE-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11821E-05,5.11821E-05,5.45943E-05,5.45943E-05,5.45943E-05,6.14185E-05,1.36486E-05,6.14185E-05,6.14185E-05,6.14185E-05,0.000419693,0.000511821,0.000395808,0.000358275,0.000402633,0.000443237,0.000450403,0.000481112,0.000617598,0.000651719,0.000651719,0.000651719,0.000651719,NA
INTL.33-12-SLE-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11821E-05,5.11821E-05,5.45943E-05,5.45943E-05,5.45943E-05,6.14185E-05,1.36486E-05,6.14185E-05,6.14185E-05,6.14185E-05,0.000419693,0.000511821,0.000395808,0.000354863,0.000399221,0.000423106,0.00042993,0.000443578,0.000580064,0.000614185,0.000614185,0.000614185,0.000614185,NA
INTL.34-12-SLE-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,2.01316E-05,2.04728E-05,3.75336E-05,3.75336E-05,3.75336E-05,3.75336E-05,3.75336E-05,3.75336E-05,NA
INTL.35-12-SLE-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-SLE-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,NA
INTL.117-12-SLE-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-SLE-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,NA
INTL.37-12-SLE-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-SLE-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67195E-05,1.70607E-05,1.70607E-05,1.70607E-05,1.70607E-05,1.70607E-05,1.70607E-05,1.70607E-05,NA
INTL.2-3-SLE-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-SLE-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-SLE-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
